time,open,high,low,close,volume
2025-04-07 19:00:00,2965.7,2972.77,2965.27,2971.69,3462
2025-04-07 19:15:00,2971.62,2975.4,2969.36,2974.0,3444
2025-04-07 19:30:00,2974.03,2981.87,2973.42,2978.34,3992
2025-04-07 19:45:00,2978.47,2978.76,2974.67,2976.56,2551
2025-04-07 20:00:00,2976.32,2980.45,2969.63,2979.3,1652
2025-04-07 20:15:00,2979.38,2985.75,2979.17,2983.38,1512
2025-04-07 20:30:00,2983.42,2985.86,2982.85,2984.98,925
2025-04-07 20:45:00,2984.97,2984.99,2981.03,2981.67,860
2025-04-07 22:00:00,2982.13,2987.21,2980.3,2984.1,984
2025-04-07 22:15:00,2984.11,2985.67,2982.47,2985.62,1335
2025-04-07 22:30:00,2985.59,2988.31,2983.57,2983.68,958
2025-04-07 22:45:00,2983.67,2988.59,2983.43,2986.7,961
2025-04-07 23:00:00,2986.69,2987.3,2984.99,2985.8,1014
2025-04-07 23:15:00,2985.77,2985.81,2981.56,2981.79,1104
2025-04-07 23:30:00,2981.74,2983.09,2978.44,2979.96,1139
2025-04-07 23:45:00,2980.13,2983.27,2980.08,2981.2,1743
2025-04-08 00:00:00,2981.26,2987.22,2980.27,2985.22,2777
2025-04-08 00:15:00,2985.26,2988.87,2983.58,2988.79,2032
2025-04-08 00:30:00,2988.78,2992.53,2988.56,2991.57,1928
2025-04-08 00:45:00,2991.5,2991.71,2982.88,2985.27,3020
2025-04-08 01:00:00,2985.26,3000.84,2983.54,2995.35,4200
2025-04-08 01:15:00,2995.41,2999.69,2989.55,2996.02,3783
2025-04-08 01:30:00,2995.94,3003.05,2994.87,3000.06,3663
2025-04-08 01:45:00,3000.04,3001.13,2996.19,2999.68,2553
2025-04-08 02:00:00,2999.69,3004.66,2998.99,3002.43,2881
2025-04-08 02:15:00,3002.42,3003.24,2998.22,2999.69,1802
2025-04-08 02:30:00,2999.64,3004.69,2998.63,3003.52,2499
2025-04-08 02:45:00,3003.58,3004.17,2999.36,3000.82,2042
2025-04-08 03:00:00,3000.86,3000.99,2993.09,2995.24,2616
2025-04-08 03:15:00,2995.25,3000.62,2993.99,2995.19,2593
2025-04-08 03:30:00,2995.15,2998.39,2994.71,2998.12,1811
2025-04-08 03:45:00,2998.13,2998.89,2993.4,2994.67,1766
2025-04-08 04:00:00,2994.59,2999.67,2994.15,2998.46,1618
2025-04-08 04:15:00,2998.59,2998.86,2995.24,2995.96,1411
2025-04-08 04:30:00,2995.95,2997.19,2990.89,2995.33,2200
2025-04-08 04:45:00,2995.27,3002.8,2994.48,3002.1,2007
2025-04-08 05:00:00,3002.11,3004.44,2999.9,3003.99,1847
2025-04-08 05:15:00,3003.98,3005.19,2999.81,2999.96,2085
2025-04-08 05:30:00,2999.75,3005.15,2999.44,3000.39,2855
2025-04-08 05:45:00,3000.45,3008.18,3000.32,3005.63,2566
2025-04-08 06:00:00,3005.48,3006.31,3002.48,3004.46,2837
2025-04-08 06:15:00,3004.47,3013.5,3004.17,3011.7,3487
2025-04-08 06:30:00,3011.71,3015.72,3010.55,3013.57,2696
2025-04-08 06:45:00,3013.56,3014.03,3010.97,3013.17,2511
2025-04-08 07:00:00,3013.28,3013.4,3008.21,3012.04,3830
2025-04-08 07:15:00,3012.01,3013.71,3007.53,3009.92,3401
2025-04-08 07:30:00,3009.93,3011.32,3002.23,3002.98,3178
2025-04-08 07:45:00,3003.07,3006.6,3001.8,3003.5,2680
2025-04-08 08:00:00,3003.67,3007.89,3001.32,3007.15,2112
2025-04-08 08:15:00,3007.14,3009.22,3006.13,3008.78,1496
2025-04-08 08:30:00,3008.77,3008.94,3003.58,3007.36,1661
2025-04-08 08:45:00,3007.38,3007.99,3004.2,3007.39,1682
2025-04-08 09:00:00,3007.33,3007.33,3002.36,3003.06,1700
2025-04-08 09:15:00,3002.88,3003.05,2994.89,2995.7,2068
2025-04-08 09:30:00,2995.71,3007.58,2995.71,3006.3,2255
2025-04-08 09:45:00,3006.24,3007.69,3003.19,3006.78,1932
2025-04-08 10:00:00,3006.79,3008.52,3004.03,3005.27,1888
2025-04-08 10:15:00,3005.29,3008.68,3004.46,3007.97,1731
2025-04-08 10:30:00,3007.96,3009.82,3005.37,3008.07,1363
2025-04-08 10:45:00,3008.05,3010.16,3007.04,3008.86,1322
2025-04-08 11:00:00,3008.81,3011.73,3008.58,3011.22,2281
2025-04-08 11:15:00,3011.19,3014.13,3010.35,3010.54,1738
2025-04-08 11:30:00,3010.53,3013.22,3008.84,3009.31,1525
2025-04-08 11:45:00,3009.25,3019.36,3009.06,3017.43,2490
2025-04-08 12:00:00,3017.45,3019.3,3014.09,3017.49,3144
2025-04-08 12:15:00,3017.47,3017.47,3003.25,3009.57,3565
2025-04-08 12:30:00,3009.58,3012.8,3006.69,3006.95,3163
2025-04-08 12:45:00,3006.96,3008.45,3002.33,3002.49,2827
2025-04-08 13:00:00,3002.5,3020.4,3002.48,3018.48,3673
2025-04-08 13:15:00,3018.42,3022.61,3013.14,3013.61,3871
2025-04-08 13:30:00,3013.6,3017.03,3006.26,3006.86,4281
2025-04-08 13:45:00,3006.67,3011.79,3003.87,3010.36,3848
2025-04-08 14:00:00,3010.22,3017.8,3009.16,3011.43,4062
2025-04-08 14:15:00,3011.41,3014.8,3008.36,3012.36,3483
2025-04-08 14:30:00,3012.43,3017.48,3010.14,3013.95,3619
2025-04-08 14:45:00,3014.04,3017.97,3005.8,3006.13,3412
2025-04-08 15:00:00,3006.12,3007.96,3002.48,3004.42,3345
2025-04-08 15:15:00,3004.45,3009.82,3004.38,3007.67,3157
2025-04-08 15:30:00,3007.74,3012.29,3004.61,3005.03,2457
2025-04-08 15:45:00,3005.07,3006.15,3001.21,3001.42,2525
2025-04-08 16:00:00,3001.43,3001.43,2994.43,2999.19,2861
2025-04-08 16:15:00,2999.22,2999.47,2992.38,2994.6,2887
2025-04-08 16:30:00,2994.63,2995.93,2985.11,2985.39,3251
2025-04-08 16:45:00,2985.38,2990.84,2984.29,2985.86,3265
2025-04-08 17:00:00,2985.88,2986.34,2976.4,2980.99,3280
2025-04-08 17:15:00,2981.01,2984.09,2975.23,2976.51,3421
2025-04-08 17:30:00,2976.52,2983.68,2974.67,2983.16,3210
2025-04-08 17:45:00,2983.17,2987.29,2981.67,2985.04,3089
2025-04-08 18:00:00,2985.05,2985.49,2979.26,2980.56,2735
2025-04-08 18:15:00,2980.55,2985.82,2979.9,2985.67,2394
2025-04-08 18:30:00,2985.66,2992.38,2985.66,2986.68,3037
2025-04-08 18:45:00,2986.67,2988.03,2981.58,2983.49,2323
2025-04-08 19:00:00,2983.46,2987.44,2981.58,2982.51,2392
2025-04-08 19:15:00,2982.47,2982.78,2977.99,2981.18,2742
2025-04-08 19:30:00,2981.17,2982.77,2976.62,2981.63,2580
2025-04-08 19:45:00,2981.64,2987.41,2980.85,2984.94,2495
2025-04-08 20:00:00,2984.92,2986.46,2980.41,2980.41,1434
2025-04-08 20:15:00,2980.39,2980.56,2977.11,2980.53,1281
2025-04-08 20:30:00,2980.5,2981.7,2979.12,2980.63,950
2025-04-08 20:45:00,2980.65,2982.91,2980.52,2982.08,851
2025-04-08 22:00:00,2983.25,2985.4,2981.08,2981.6,926
2025-04-08 22:15:00,2981.59,2984.97,2980.88,2984.39,704
2025-04-08 22:30:00,2984.4,2985.26,2980.48,2980.64,845
2025-04-08 22:45:00,2980.65,2982.95,2980.1,2981.78,949
2025-04-08 23:00:00,2981.79,2990.81,2981.79,2984.91,1259
2025-04-08 23:15:00,2984.9,2985.07,2979.15,2980.95,1282
2025-04-08 23:30:00,2980.93,2981.16,2969.94,2973.79,1883
2025-04-08 23:45:00,2973.73,2979.91,2970.37,2978.21,2527
2025-04-09 00:00:00,2978.37,2984.63,2975.01,2977.85,3411
2025-04-09 00:15:00,2977.84,2985.47,2975.59,2984.23,3116
2025-04-09 00:30:00,2984.25,2986.91,2976.68,2984.68,3092
2025-04-09 00:45:00,2984.67,2986.09,2974.72,2980.3,3345
2025-04-09 01:00:00,2980.23,2981.12,2972.43,2978.57,4183
2025-04-09 01:15:00,2978.59,2991.46,2977.2,2990.06,4100
2025-04-09 01:30:00,2990.11,3002.67,2988.39,3000.18,4423
2025-04-09 01:45:00,3000.19,3009.83,2999.56,3008.79,3181
2025-04-09 02:00:00,3008.65,3011.09,3004.34,3007.55,3023
2025-04-09 02:15:00,3007.35,3009.49,2999.88,3004.54,2996
2025-04-09 02:30:00,3004.56,3007.65,3002.7,3005.99,2568
2025-04-09 02:45:00,3005.98,3008.49,3000.02,3002.93,2451
2025-04-09 03:00:00,3002.92,3007.96,3002.59,3007.64,2133
2025-04-09 03:15:00,3007.62,3008.74,3004.56,3008.24,2354
2025-04-09 03:30:00,3008.27,3009.73,3002.99,3006.79,2415
2025-04-09 03:45:00,3006.65,3009.15,3003.52,3004.39,2339
2025-04-09 04:00:00,3004.36,3009.18,2999.47,3006.66,2985
2025-04-09 04:15:00,3006.65,3011.94,3006.14,3008.39,2432
2025-04-09 04:30:00,3008.38,3011.76,3007.49,3010.3,2258
2025-04-09 04:45:00,3010.29,3014.06,3008.41,3012.33,2319
2025-04-09 05:00:00,3012.3,3018.31,3005.44,3015.64,3037
2025-04-09 05:15:00,3015.68,3020.41,3013.73,3017.39,2884
2025-04-09 05:30:00,3017.4,3018.5,3012.18,3015.31,3309
2025-04-09 05:45:00,3015.45,3018.19,3014.3,3015.21,2431
2025-04-09 06:00:00,3015.19,3025.15,3014.69,3020.22,3632
2025-04-09 06:15:00,3020.2,3033.16,3019.84,3029.35,3426
2025-04-09 06:30:00,3029.31,3035.59,3027.92,3030.38,3324
2025-04-09 06:45:00,3030.37,3040.9,3029.56,3038.98,3143
2025-04-09 07:00:00,3038.99,3052.34,3034.24,3045.22,3830
2025-04-09 07:15:00,3045.3,3046.42,3041.26,3043.09,3260
2025-04-09 07:30:00,3043.07,3048.41,3041.23,3046.08,2814
2025-04-09 07:45:00,3046.09,3047.43,3039.49,3041.05,2911
2025-04-09 08:00:00,3041.01,3047.24,3038.08,3043.81,2944
2025-04-09 08:15:00,3043.82,3051.1,3043.8,3045.45,2488
2025-04-09 08:30:00,3045.44,3046.43,3040.41,3044.88,2178
2025-04-09 08:45:00,3044.92,3046.71,3041.74,3043.89,2292
2025-04-09 09:00:00,3043.9,3046.25,3038.51,3042.28,2600
2025-04-09 09:15:00,3042.27,3047.92,3042.02,3043.62,2107
2025-04-09 09:30:00,3043.67,3049.57,3043.45,3046.99,2288
2025-04-09 09:45:00,3047.0,3047.29,3044.52,3044.9,2210
2025-04-09 10:00:00,3044.89,3047.06,3040.62,3041.47,3046
2025-04-09 10:15:00,3041.16,3042.53,3038.18,3039.34,2713
2025-04-09 10:30:00,3039.33,3044.43,3039.29,3043.12,2237
2025-04-09 10:45:00,3043.13,3045.34,3041.38,3042.72,2200
2025-04-09 11:00:00,3042.78,3045.75,3036.11,3045.44,3745
2025-04-09 11:15:00,3045.39,3064.86,3045.17,3060.24,4046
2025-04-09 11:30:00,3060.23,3067.22,3057.81,3063.0,3946
2025-04-09 11:45:00,3062.96,3067.97,3058.4,3066.58,3334
2025-04-09 12:00:00,3066.59,3072.98,3058.5,3062.86,4198
2025-04-09 12:15:00,3062.78,3067.44,3048.83,3053.92,4619
2025-04-09 12:30:00,3053.95,3055.1,3043.82,3043.87,3892
2025-04-09 12:45:00,3043.89,3051.22,3042.58,3047.26,3877
2025-04-09 13:00:00,3047.35,3060.61,3047.32,3056.87,4505
2025-04-09 13:15:00,3056.85,3061.46,3055.94,3060.37,4222
2025-04-09 13:30:00,3060.39,3077.81,3060.1,3072.79,4505
2025-04-09 13:45:00,3072.73,3076.71,3067.44,3075.24,4305
2025-04-09 14:00:00,3075.25,3078.07,3068.35,3075.06,3862
2025-04-09 14:15:00,3075.07,3084.58,3075.0,3083.41,3725
2025-04-09 14:30:00,3083.39,3084.02,3075.38,3075.83,3461
2025-04-09 14:45:00,3075.89,3079.37,3069.13,3070.45,3586
2025-04-09 15:00:00,3070.41,3075.18,3065.22,3074.99,3581
2025-04-09 15:15:00,3075.03,3087.75,3075.03,3084.34,3371
2025-04-09 15:30:00,3084.41,3087.61,3078.87,3079.11,2958
2025-04-09 15:45:00,3079.1,3086.41,3078.56,3086.28,2650
2025-04-09 16:00:00,3086.3,3090.35,3082.68,3088.72,2659
2025-04-09 16:15:00,3088.71,3090.69,3083.77,3086.08,2658
2025-04-09 16:30:00,3086.05,3090.65,3085.63,3088.22,2588
2025-04-09 16:45:00,3088.24,3094.73,3087.92,3092.39,2719
